"PreyTSN","PredTSN","PredPreyNum","PredStageNum","PreyStageNum","PredName","PredNum","PreyName","PreyNum","AreaCode"
"64397","64397",62021,7,7,"Polynoidae",117,"Polynoidae",117,"Checklesat"
"64397","64397",62001,7,7,"Polynoidae",117,"Polynoidae",117,"Checklesat"
"6501","99036",2696,7,7,"Hemigrapsus oregonensis",98,"Ulvacaea",52,"Checklesat"
"6501","93295",52250,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",59746,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","157975",51596,7,7,"Strongylocentrotus purpuratus",72,"Ulvacaea",52,"Checklesat"
"6501","78980",432,7,7,"Mopalia",22,"Ulvacaea",52,"Checklesat"
"6501","157975",514,7,7,"Strongylocentrotus purpuratus",72,"Ulvacaea",52,"Checklesat"
"6501","78979",423,7,7,"Katharina tunicata",18,"Ulvacaea",52,"Checklesat"
"6501","93226",48194,2,7,"Ligia",101,"Ulvacaea",52,"Checklesat"
"6501","93226",221,7,7,"Ligia",101,"Ulvacaea",52,"Checklesat"
"6501","93295",57544,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",52255,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",51639,2,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","92283",40182,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","san334",14048,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","92283",40274,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","93295",57375,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",57366,2,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",49215,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","92283",40208,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","65870",40620,3,7,"Nereididae",43,"Ulvacaea",52,"Checklesat"
"6501","93295",36813,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","92283",40183,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","93295",50195,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",48203,2,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",51906,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",59760,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",57536,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","92283",40207,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","san334",3950,7,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","65870",29016,7,7,"Nereididae",43,"Ulvacaea",52,"Checklesat"
"6501","78979",1368,7,7,"Katharina tunicata",18,"Ulvacaea",52,"Checklesat"
"6501","san334",14070,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","78980",1385,7,7,"Mopalia",22,"Ulvacaea",52,"Checklesat"
"6501","78980",433,7,7,"Mopalia",22,"Ulvacaea",52,"Checklesat"
"6501","93295",36803,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",51793,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",57521,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","65870",40390,3,7,"Nereididae",43,"Ulvacaea",52,"Checklesat"
"6501","78980",773,7,7,"Mopalia",22,"Ulvacaea",52,"Checklesat"
"6501","78980",767,7,7,"Mopalia",22,"Ulvacaea",52,"Checklesat"
"6501","93295",56913,2,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",56735,2,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","san334",3369,7,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","93295",49216,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","san334",14022,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","568351",13706,7,7,"Lottia scutum",31,"Ulvacaea",52,"Checklesat"
"6501","san334",3966,7,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","70401",54,7,7,"Littorina scutulata",94,"Ulvacaea",52,"Checklesat"
"6501","92283",40298,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","93295",57393,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","99035",2684,7,7,"Hemigrapsus nudus",97,"Ulvacaea",52,"Checklesat"
"6501","93295",37221,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","san334",14091,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","92283",40273,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","san334",14082,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","93295",59752,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","92283",1907,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","93226",4689,7,7,"Ligia",101,"Ulvacaea",52,"Checklesat"
"6501","93295",57372,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",59997,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","65870",40386,3,7,"Nereididae",43,"Ulvacaea",52,"Checklesat"
"6501","70401",13801,2,7,"Littorina scutulata",94,"Ulvacaea",52,"Checklesat"
"6501","93226",48333,7,7,"Ligia",101,"Ulvacaea",52,"Checklesat"
"6501","93295",50039,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",57358,2,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","92283",36805,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","san334",14058,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","70401",1493,7,7,"Littorina scutulata",94,"Ulvacaea",52,"Checklesat"
"6501","79032",14020,7,7,"Cryptochiton stelleri",37,"Ulvacaea",52,"Checklesat"
"6501","99035",47545,7,7,"Hemigrapsus nudus",97,"Ulvacaea",52,"Checklesat"
"6501","san334",3976,7,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","93226",66867,7,7,"Ligia",101,"Ulvacaea",52,"Checklesat"
"6501","93295",56742,2,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",51823,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","568351",1475,7,7,"Lottia scutum",31,"Ulvacaea",52,"Checklesat"
"6501","78979",2832,7,7,"Katharina tunicata",18,"Ulvacaea",52,"Checklesat"
"6501","san334",14036,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","69950",43,7,7,"Chlorostoma funebralis",81,"Ulvacaea",52,"Checklesat"
"6501","70401",52365,7,7,"Littorina scutulata",94,"Ulvacaea",52,"Checklesat"
"6501","65870",615,7,7,"Nereididae",43,"Ulvacaea",52,"Checklesat"
"6501","93295",57528,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","san334",3368,7,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"6501","568351",14489,7,7,"Lottia scutum",31,"Ulvacaea",52,"Checklesat"
"6501","78979",427,7,7,"Katharina tunicata",18,"Ulvacaea",52,"Checklesat"
"6501","99035",2683,7,7,"Hemigrapsus nudus",97,"Ulvacaea",52,"Checklesat"
"6501","568351",13707,7,7,"Lottia scutum",31,"Ulvacaea",52,"Checklesat"
"6501","72619",55015,7,7,"Crepidula",83,"Ulvacaea",52,"Checklesat"
"6501","78980",770,7,7,"Mopalia",22,"Ulvacaea",52,"Checklesat"
"6501","93295",51904,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","93295",57470,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","568351",14487,7,7,"Lottia scutum",31,"Ulvacaea",52,"Checklesat"
"6501","93295",13865,7,7,"Gammaridea",44,"Ulvacaea",52,"Checklesat"
"6501","92283",6797,7,7,"Sphaeromatidae",96,"Ulvacaea",52,"Checklesat"
"6501","568351",1476,7,7,"Lottia scutum",31,"Ulvacaea",52,"Checklesat"
"6501","157139",13047,7,7,"Dermasterias imbricata",45,"Ulvacaea",52,"Checklesat"
"6501","99036",2697,7,7,"Hemigrapsus oregonensis",98,"Ulvacaea",52,"Checklesat"
"6501","san334",14100,2,7,"Gunnell",90,"Ulvacaea",52,"Checklesat"
"656266","157224",13192,7,7,"Evasterias troschelii",104,"Balanus nubilus",13,"Checklesat"
"656266","157253",1900,7,7,"Pisaster ochraceus",62,"Balanus nubilus",13,"Checklesat"
"656266","157224",13053,7,7,"Evasterias troschelii",104,"Balanus nubilus",13,"Checklesat"
"656266","157253",28534,7,7,"Pisaster ochraceus",62,"Balanus nubilus",13,"Checklesat"
"656266","157253",28563,7,7,"Pisaster ochraceus",62,"Balanus nubilus",13,"Checklesat"
"656266","157253",2940,2,7,"Pisaster ochraceus",62,"Balanus nubilus",13,"Checklesat"
"656266","157253",14196,7,7,"Pisaster ochraceus",62,"Balanus nubilus",13,"Checklesat"
"656266","157253",49939,7,7,"Pisaster ochraceus",62,"Balanus nubilus",13,"Checklesat"
"65870","57411",36492,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",29003,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",36494,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",28984,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",6456,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","53963",40424,7,7,"Platyhelminthes",88,"Nereididae",43,"Checklesat"
"65870","57411",28985,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",36631,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","180547",70150,7,7,"Hexagrammos decagrammus",136,"Nereididae",43,"Checklesat"
"65870","57411",36791,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",29001,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",7784,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",28986,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","180547",70150,7,7,"Enhydra lutris",47,"Nereididae",43,"Checklesat"
"65870","65870",41677,7,7,"Nereididae",43,"Nereididae",43,"Checklesat"
"65870","57411",27166,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",7785,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",1354,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",8316,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","180547",70150,7,7,"Hemilepidotus hemilepidotus",135,"Nereididae",43,"Checklesat"
"65870","57411",6455,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",7783,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",1836,7,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","57411",69977,2,7,"Nemertea",42,"Nereididae",43,"Checklesat"
"65870","180547",70150,7,7,"Sebastes melanops",137,"Nereididae",43,"Checklesat"
"6720","san334",3951,7,7,"Gunnell",90,"Acrosiphoniacaea",53,"Checklesat"
"6720","78979",2831,7,7,"Katharina tunicata",18,"Acrosiphoniacaea",53,"Checklesat"
"6720","san334",14031,2,7,"Gunnell",90,"Acrosiphoniacaea",53,"Checklesat"
"6720","567816",1438,7,7,"Lottia digitalis",21,"Acrosiphoniacaea",53,"Checklesat"
"6720","567816",52372,7,7,"Lottia digitalis",21,"Acrosiphoniacaea",53,"Checklesat"
"6720","san334",14056,2,7,"Gunnell",90,"Acrosiphoniacaea",53,"Checklesat"
"6720","san334",14044,2,7,"Gunnell",90,"Acrosiphoniacaea",53,"Checklesat"
"6720","79032",14021,7,7,"Cryptochiton stelleri",37,"Acrosiphoniacaea",53,"Checklesat"
"6720","san334",14066,2,7,"Gunnell",90,"Acrosiphoniacaea",53,"Checklesat"
"6720","93295",51905,7,7,"Gammaridea",44,"Acrosiphoniacaea",53,"Checklesat"
"6720","san334",3370,7,7,"Gunnell",90,"Acrosiphoniacaea",53,"Checklesat"
"6720","san334",14511,7,7,"Gunnell",90,"Acrosiphoniacaea",53,"Checklesat"
"6720","70401",2818,7,7,"Littorina scutulata",94,"Acrosiphoniacaea",53,"Checklesat"
"6746","93226",48332,7,7,"Ligia",101,"Cladophoracaea",59,"Checklesat"
"6746","93295",57365,2,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","70401",50,7,7,"Littorina scutulata",94,"Cladophoracaea",59,"Checklesat"
"6746","69950",24,7,7,"Chlorostoma funebralis",81,"Cladophoracaea",59,"Checklesat"
"6746","92283",40181,7,7,"Sphaeromatidae",96,"Cladophoracaea",59,"Checklesat"
"6746","567823",53847,7,7,"Lottia pelta",51,"Cladophoracaea",59,"Checklesat"
"6746","69950",27,7,7,"Chlorostoma funebralis",81,"Cladophoracaea",59,"Checklesat"
"6746","92283",40206,7,7,"Sphaeromatidae",96,"Cladophoracaea",59,"Checklesat"
"6746","93295",56734,2,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","70401",1492,7,7,"Littorina scutulata",94,"Cladophoracaea",59,"Checklesat"
"6746","93295",51791,7,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","93295",51822,7,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","567816",53844,7,7,"Lottia digitalis",21,"Cladophoracaea",59,"Checklesat"
"6746","93295",51732,7,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","93295",51792,7,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","93295",50037,7,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","93226",48334,7,7,"Ligia",101,"Cladophoracaea",59,"Checklesat"
"6746","93295",56741,2,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","52551",70214,7,7,"Anthopleura",61,"Cladophoracaea",59,"Checklesat"
"6746","93295",51762,7,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6746","93295",37222,7,7,"Gammaridea",44,"Cladophoracaea",59,"Checklesat"
"6895","180547",70009,7,7,"Hemilepidotus hemilepidotus",135,"Codiacaea",66,"Checklesat"
"6895","93295",57357,2,7,"Gammaridea",44,"Codiacaea",66,"Checklesat"
"6895","180547",70009,7,7,"Sebastes melanops",137,"Codiacaea",66,"Checklesat"
"6895","93295",59754,7,7,"Gammaridea",44,"Codiacaea",66,"Checklesat"
"6895","180547",70009,7,7,"Enhydra lutris",47,"Codiacaea",66,"Checklesat"
"6895","93295",50028,7,7,"Gammaridea",44,"Codiacaea",66,"Checklesat"
"6895","180547",70009,7,7,"Hexagrammos decagrammus",136,"Codiacaea",66,"Checklesat"
"6895","93295",51903,7,7,"Gammaridea",44,"Codiacaea",66,"Checklesat"
"69548","157274",1407,7,7,"Pycnopodia helianthoides",28,"Diodora",95,"Checklesat"
"69548","157253",1216,7,7,"Pisaster ochraceus",62,"Diodora",95,"Checklesat"
"69548","157225",1409,7,7,"Leptasterias",19,"Diodora",95,"Checklesat"
"69548","157224",2886,7,7,"Evasterias troschelii",104,"Diodora",95,"Checklesat"
"69662","157253",13367,7,7,"Pisaster ochraceus",62,"Acmaea mitra",11,"Checklesat"
"69795","157253",51190,7,7,"Pisaster ochraceus",62,"Calliostoma",65,"Checklesat"
"69795","164457",1419,7,7,"Gobiesocidae",106,"Calliostoma",65,"Checklesat"
"69795","157253",28540,7,7,"Pisaster ochraceus",62,"Calliostoma",65,"Checklesat"
"69795","157225",13525,7,7,"Leptasterias",19,"Calliostoma",65,"Checklesat"
"69795","157274",2987,7,7,"Pycnopodia helianthoides",28,"Calliostoma",65,"Checklesat"
"69795","157274",44924,7,7,"Pycnopodia helianthoides",28,"Calliostoma",65,"Checklesat"
"69795","157225",13237,7,7,"Leptasterias",19,"Calliostoma",65,"Checklesat"
"69795","157253",44922,7,7,"Pisaster ochraceus",62,"Calliostoma",65,"Checklesat"
"69795","157274",13281,7,7,"Pycnopodia helianthoides",28,"Calliostoma",65,"Checklesat"
"69795","157225",52970,7,7,"Leptasterias",19,"Calliostoma",65,"Checklesat"
"69795","157274",45608,2,7,"Pycnopodia helianthoides",28,"Calliostoma",65,"Checklesat"
"69795","157253",1417,7,7,"Pisaster ochraceus",62,"Calliostoma",65,"Checklesat"
"69795","157253",3988,7,7,"Pisaster ochraceus",62,"Calliostoma",65,"Checklesat"
"69949","157274",2986,7,7,"Pycnopodia helianthoides",28,"Chlorostoma pulligo",79,"Checklesat"
"69949","157274",60145,7,7,"Pycnopodia helianthoides",28,"Chlorostoma pulligo",79,"Checklesat"
"69949","157253",2949,7,7,"Pisaster ochraceus",62,"Chlorostoma pulligo",79,"Checklesat"
"69950","157253",55001,7,7,"Pisaster ochraceus",62,"Chlorostoma funebralis",81,"Checklesat"
"69950","157274",50546,7,7,"Pycnopodia helianthoides",28,"Chlorostoma funebralis",81,"Checklesat"
"69950","157225",14200,2,7,"Leptasterias",19,"Chlorostoma funebralis",81,"Checklesat"
"69950","157253",55375,7,7,"Pisaster ochraceus",62,"Chlorostoma funebralis",81,"Checklesat"
"69950","157274",49955,7,7,"Pycnopodia helianthoides",28,"Chlorostoma funebralis",81,"Checklesat"
"69950","157225",1280,7,7,"Leptasterias",19,"Chlorostoma funebralis",81,"Checklesat"
"69950","98672",12808,7,7,"Cancer productus",86,"Chlorostoma funebralis",81,"Checklesat"
"69950","157253",28541,7,7,"Pisaster ochraceus",62,"Chlorostoma funebralis",81,"Checklesat"
"69950","157253",49944,7,7,"Pisaster ochraceus",62,"Chlorostoma funebralis",81,"Checklesat"
"69950","98672",50537,7,7,"Cancer productus",86,"Chlorostoma funebralis",81,"Checklesat"
"69950","157253",28557,7,7,"Pisaster ochraceus",62,"Chlorostoma funebralis",81,"Checklesat"
"69950","52551",54861,7,7,"Anthopleura",61,"Chlorostoma funebralis",81,"Checklesat"
"69950","157253",2822,7,7,"Pisaster ochraceus",62,"Chlorostoma funebralis",81,"Checklesat"
"69956","157274",52186,7,7,"Pycnopodia helianthoides",28,"Chlorostoma brunnea",80,"Checklesat"
"69956","157253",49963,7,7,"Pisaster ochraceus",62,"Chlorostoma brunnea",80,"Checklesat"
"69956","157253",28570,7,7,"Pisaster ochraceus",62,"Chlorostoma brunnea",80,"Checklesat"
"69956","157225",1283,7,7,"Leptasterias",19,"Chlorostoma brunnea",80,"Checklesat"
"69956","157253",52185,7,7,"Pisaster ochraceus",62,"Chlorostoma brunnea",80,"Checklesat"
"69956","157274",50545,7,7,"Pycnopodia helianthoides",28,"Chlorostoma brunnea",80,"Checklesat"
"69956","98672",50536,7,7,"Cancer productus",86,"Chlorostoma brunnea",80,"Checklesat"
"69956","157274",60147,7,7,"Pycnopodia helianthoides",28,"Chlorostoma brunnea",80,"Checklesat"
"70370","180547",70168,7,7,"Enhydra lutris",47,"Lacuna",40,"Checklesat"
"70370","157225",54823,7,7,"Leptasterias",19,"Lacuna",40,"Checklesat"
"70370","78979",2851,7,7,"Katharina tunicata",18,"Lacuna",40,"Checklesat"
"70370","157225",13510,7,7,"Leptasterias",19,"Lacuna",40,"Checklesat"
"70370","157225",13225,7,7,"Leptasterias",19,"Lacuna",40,"Checklesat"
"70370","180547",70168,7,7,"Hexagrammos decagrammus",136,"Lacuna",40,"Checklesat"
"70370","san334",35018,7,7,"Gunnell",90,"Lacuna",40,"Checklesat"
"70370","180547",70168,7,7,"Sebastes melanops",137,"Lacuna",40,"Checklesat"
"70370","180547",70168,7,7,"Hemilepidotus hemilepidotus",135,"Lacuna",40,"Checklesat"
"70397","157224",2881,7,7,"Evasterias troschelii",104,"Littorina sitkana",20,"Checklesat"
"70397","52551",70204,7,7,"Anthopleura",61,"Littorina sitkana",20,"Checklesat"
"70397","52551",70194,7,7,"Anthopleura",61,"Littorina sitkana",20,"Checklesat"
"70397","san334",1513,7,7,"Gunnell",90,"Littorina sitkana",20,"Checklesat"
"70397","98672",1515,7,7,"Cancer productus",86,"Littorina sitkana",20,"Checklesat"
"70397","157225",13514,7,7,"Leptasterias",19,"Littorina sitkana",20,"Checklesat"
"70397","157225",69984,2,7,"Leptasterias",19,"Littorina sitkana",20,"Checklesat"
"70397","52551",54834,7,7,"Anthopleura",61,"Littorina sitkana",20,"Checklesat"
"70397","73295",1567,7,7,"Nucella emarginata",87,"Littorina sitkana",20,"Checklesat"
"70397","157224",1510,7,7,"Evasterias troschelii",104,"Littorina sitkana",20,"Checklesat"
"70397","98672",12810,7,7,"Cancer productus",86,"Littorina sitkana",20,"Checklesat"
"70397","157225",13234,7,7,"Leptasterias",19,"Littorina sitkana",20,"Checklesat"
"70397","157225",1518,7,7,"Leptasterias",19,"Littorina sitkana",20,"Checklesat"
"70397","164457",1520,7,7,"Gobiesocidae",106,"Littorina sitkana",20,"Checklesat"
"70397","157225",13515,7,7,"Leptasterias",19,"Littorina sitkana",20,"Checklesat"
"70397","157225",19489,7,7,"Leptasterias",19,"Littorina sitkana",20,"Checklesat"
"70397","57411",1514,7,7,"Nemertea",42,"Littorina sitkana",20,"Checklesat"
"70397","57411",1352,7,7,"Nemertea",42,"Littorina sitkana",20,"Checklesat"
"70397","52551",70233,7,7,"Anthopleura",61,"Littorina sitkana",20,"Checklesat"
"70397","73295",1509,7,7,"Nucella emarginata",87,"Littorina sitkana",20,"Checklesat"
"70401","157253",116,7,7,"Pisaster ochraceus",62,"Littorina scutulata",94,"Checklesat"
"70401","52551",54833,7,7,"Anthopleura",61,"Littorina scutulata",94,"Checklesat"
"70401","157253",28568,7,7,"Pisaster ochraceus",62,"Littorina scutulata",94,"Checklesat"
"70401","157225",1198,7,7,"Leptasterias",19,"Littorina scutulata",94,"Checklesat"
"70401","157225",1501,7,7,"Leptasterias",19,"Littorina scutulata",94,"Checklesat"
"70401","157253",49954,7,7,"Pisaster ochraceus",62,"Littorina scutulata",94,"Checklesat"
"70401","157225",1500,7,7,"Leptasterias",19,"Littorina scutulata",94,"Checklesat"
"70401","157225",13231,7,7,"Leptasterias",19,"Littorina scutulata",94,"Checklesat"
"70401","157253",2952,7,7,"Pisaster ochraceus",62,"Littorina scutulata",94,"Checklesat"
"70401","157225",13232,7,7,"Leptasterias",19,"Littorina scutulata",94,"Checklesat"
"70401","157225",13511,7,7,"Leptasterias",19,"Littorina scutulata",94,"Checklesat"
"70401","157225",1276,7,7,"Leptasterias",19,"Littorina scutulata",94,"Checklesat"
"70401","98672",12809,7,7,"Cancer productus",86,"Littorina scutulata",94,"Checklesat"
"70401","164457",1502,7,7,"Gobiesocidae",106,"Littorina scutulata",94,"Checklesat"
"70401","157274",49956,7,7,"Pycnopodia helianthoides",28,"Littorina scutulata",94,"Checklesat"
"70401","157253",1192,7,7,"Pisaster ochraceus",62,"Littorina scutulata",94,"Checklesat"
"71976","157253",3986,7,7,"Pisaster ochraceus",62,"Bittium",99,"Checklesat"
"72619","78979",2847,7,7,"Katharina tunicata",18,"Crepidula",83,"Checklesat"
"72619","97775",33584,7,7,"Pagurus",25,"Crepidula",83,"Checklesat"
"72619","157225",52969,7,7,"Leptasterias",19,"Crepidula",83,"Checklesat"
"72619","157253",28569,7,7,"Pisaster ochraceus",62,"Crepidula",83,"Checklesat"
"72619","97775",33585,7,7,"Pagurus",25,"Crepidula",83,"Checklesat"
"72619","97775",33583,7,7,"Pagurus",25,"Crepidula",83,"Checklesat"
"73240","157274",55239,7,7,"Pycnopodia helianthoides",28,"Ceratostoma foliatum",102,"Checklesat"
"73240","52551",54860,7,7,"Anthopleura",61,"Ceratostoma foliatum",102,"Checklesat"
"73240","98672",55240,7,7,"Cancer productus",86,"Ceratostoma foliatum",102,"Checklesat"
"73293","157225",13527,7,7,"Leptasterias",19,"Nucella canaliculata",24,"Checklesat"
"73293","157225",4765,7,7,"Leptasterias",19,"Nucella canaliculata",24,"Checklesat"
"73295","99035",2687,7,7,"Hemigrapsus nudus",97,"Nucella emarginata",87,"Checklesat"
"73295","99036",1606,7,7,"Hemigrapsus oregonensis",98,"Nucella emarginata",87,"Checklesat"
"73295","157253",28542,7,7,"Pisaster ochraceus",62,"Nucella emarginata",87,"Checklesat"
"73295","92283",1604,7,7,"Sphaeromatidae",96,"Nucella emarginata",87,"Checklesat"
"73295","157253",84,7,7,"Pisaster ochraceus",62,"Nucella emarginata",87,"Checklesat"
"73295","99035",1605,7,7,"Hemigrapsus nudus",97,"Nucella emarginata",87,"Checklesat"
"73295","99036",2699,7,7,"Hemigrapsus oregonensis",98,"Nucella emarginata",87,"Checklesat"
"73295","99036",13295,7,7,"Hemigrapsus oregonensis",98,"Nucella emarginata",87,"Checklesat"
"73295","99035",13294,7,7,"Hemigrapsus nudus",97,"Nucella emarginata",87,"Checklesat"
"73295","157253",28562,7,7,"Pisaster ochraceus",62,"Nucella emarginata",87,"Checklesat"
"73295","99035",1574,7,7,"Hemigrapsus nudus",97,"Nucella emarginata",87,"Checklesat"
"73295","157253",508,2,7,"Pisaster ochraceus",62,"Nucella emarginata",87,"Checklesat"
"73295","73295",13305,7,7,"Nucella emarginata",87,"Nucella emarginata",87,"Checklesat"
"73295","57411",13298,7,7,"Nemertea",42,"Nucella emarginata",87,"Checklesat"
"73295","157225",13521,7,7,"Leptasterias",19,"Nucella emarginata",87,"Checklesat"
"73295","99035",25796,7,7,"Hemigrapsus nudus",97,"Nucella emarginata",87,"Checklesat"
"73295","57411",6475,7,7,"Nemertea",42,"Nucella emarginata",87,"Checklesat"
"73295","157253",1571,7,7,"Pisaster ochraceus",62,"Nucella emarginata",87,"Checklesat"
"73295","164457",1575,7,7,"Gobiesocidae",106,"Nucella emarginata",87,"Checklesat"
"73295","157225",4764,7,7,"Leptasterias",19,"Nucella emarginata",87,"Checklesat"
"73295","157253",66563,7,7,"Pisaster ochraceus",62,"Nucella emarginata",87,"Checklesat"
"73295","99036",2700,7,7,"Hemigrapsus oregonensis",98,"Nucella emarginata",87,"Checklesat"
"73295","157253",22247,7,7,"Pisaster ochraceus",62,"Nucella emarginata",87,"Checklesat"
"73295","97775",25797,7,7,"Pagurus",25,"Nucella emarginata",87,"Checklesat"
"73295","78980",13297,7,7,"Mopalia",22,"Nucella emarginata",87,"Checklesat"
"73295","98672",66553,7,7,"Cancer productus",86,"Nucella emarginata",87,"Checklesat"
"73295","99035",2688,7,7,"Hemigrapsus nudus",97,"Nucella emarginata",87,"Checklesat"
"73295","97775",2003,7,7,"Pagurus",25,"Nucella emarginata",87,"Checklesat"
"73295","98672",1572,7,7,"Cancer productus",86,"Nucella emarginata",87,"Checklesat"
"73295","98672",66557,7,7,"Cancer productus",86,"Nucella emarginata",87,"Checklesat"
"73295","97775",1573,7,7,"Pagurus",25,"Nucella emarginata",87,"Checklesat"
"73727","180547",70165,7,7,"Enhydra lutris",47,"Lirabuccinum",112,"Checklesat"
"73727","180547",70165,7,7,"Sebastes melanops",137,"Lirabuccinum",112,"Checklesat"
"73727","180547",70161,7,7,"Hemilepidotus hemilepidotus",135,"Lirabuccinum",112,"Checklesat"
"73727","157225",13124,7,7,"Leptasterias",19,"Lirabuccinum",112,"Checklesat"
"73727","180547",70161,7,7,"Sebastes melanops",137,"Lirabuccinum",112,"Checklesat"
"73727","157225",69985,2,7,"Leptasterias",19,"Lirabuccinum",112,"Checklesat"
