date,collector,region,location,site,dive#,vis,transect length,transect#,transect_site#,transect_id,depth_ft,depth_m,divetime,time_in,time_out,corr_factor,depth_corr,species,group1,group2,size_cm,cryptic,count,biomass_g,notes,,
30-Jun-09,"RGM, SJD",Barkley Sound,George Fraser Island,smurf 2/GFI 2,2,15 ft,,4,6,12,,6.5,58,12:35,,,,Strongylocentrotus franciscanus,urchin,urchin,,,279,82250.84081,,,
23-Jul-09,"RGM, SF",Clayquot Sound,LAC,LAC 2 Salmon Alley,2,15,,4,4,31,,7.3,46,13:17,,,,Strongylocentrotus purpuratus,urchin,urchin,6,,1,74.20485685,,,
18-Aug-09,"RGM, SJD",Kyuquot Sound,Spring Island,Kamils,2,10,,3,3,49,,9,74,10:17,11:34,,,Strongylocentrotus purpuratus,urchin,urchin,4,c,1,22.86395522,,,
3-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,3,6,,4,1,1,,7,57,13:00,,,,Strongylocentrotus spp.,urchin,urchin,,,178,89127.0618,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,9,,1,232.9220529,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,17,,1,1756.225492,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,4,,1,17.72159635,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,8,,1,160.2229123,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,2,,1,1.960112775,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,4,,1,17.72159635,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,9,,1,232.9220529,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,8,,1,160.2229123,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,6,,1,64.24757273,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,4,,1,17.72159635,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,3,,1,7.106159375,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,5,,1,36.00290103,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,,,152,76108.50221,,,
4-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,5,2,2,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,,,59,29542.11599,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,3,,1,7.106159375,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,4,,1,17.72159635,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,4,,1,17.72159635,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,8,,1,160.2229123,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,5,,1,36.00290103,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,5,,1,36.00290103,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,8,,1,160.2229123,,,
4-Jul-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8.5,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,,,26,13018.55959,,,
4-Jul-09,"SJD, RGM",Barkley Sound,Bluestone/Prasiola/Execution,Bluestone,1,7,,6,3,3,,8,66,9:37,,,,Strongylocentrotus spp.,urchin,urchin,,,12,6008.565964,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,2,4,4,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,,,160,80114.21285,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,2,4,4,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,6,,1,64.24757273,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,2,4,4,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,9,,1,232.9220529,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,2,4,4,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,vertical rock wall,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,8,,1,160.2229123,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,9,,1,232.9220529,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,15,,1,1180.084653,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
29-Jun-09,RGM,Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
29-Jun-09,"RGM, SJD",Barkley Sound,Bluestone/Prasiola/Execution,Execution,3,10,,3,5,5,,8.5,43,15:35,16:18,,,Strongylocentrotus spp.,urchin,urchin,,,295,147710.5799,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,9,,1,232.9220529,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,10,,1,325.5062096,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,14,,1,947.8398924,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,11,,1,440.5986299,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,13,,1,749.0319388,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,12,,1,580.8694098,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,8,,1,160.2229123,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,8,,1,160.2229123,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,7,,1,104.8366662,,,
1-Jul-09,"RGM, SJD",Barkley Sound,George Fraser Island,GFI,1,,,1,1,7,,7.7,55,9:41,,,,Strongylocentrotus spp.,urchin,urchin,5,,1,36.00290103,,,
